RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,41.95,50.56,0.0,46.31
OTHER,27.78,68.75,0.0,47.06
NATIVE-AM,0.0,25.0,0.0,25.0
HISP-LT,37.04,54.55,0.0,47.89
ASIA-PI,43.75,39.39,0.0,41.54
WHITE,67.16,69.84,0.0,68.56
BLACK,55.18,64.77,0.0,60.9
TOTAL,59.66,65.3,0.0,62.73
