RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,36.96,45.61,0.0,41.75
OTHER,50.0,20.0,0.0,36.36
NATIVE-AM,100.0,0.0,0.0,100.0
HISP-LT,20.0,42.86,0.0,33.33
ASIA-PI,25.0,75.0,0.0,50.0
WHITE,64.32,64.92,33.33,64.62
BLACK,45.45,61.02,0.0,54.37
TOTAL,62.28,63.82,33.33,63.09
