,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,51.57,55.56,0.0
1,OTHER,50.0,31.82,0.0
2,NATIVE-AM,0.0,100.0,0.0
3,HISP-LT,41.18,29.17,0.0
4,ASIA-PI,42.86,52.17,0.0
5,WHITE,71.18,72.46,100.0
6,BLACK,58.82,70.98,0.0
