PRECINCT NAME,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
04,3046.0,1.0,45.0,28.0,0.0,5.0,3.0,0.0,0.0,1.0,0.0,8.0,4.0,0.0,5.0,6.0,0.0,442.0,367.0,1.0,1463.0,667.0
05,2463.0,0.0,33.0,37.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,11.0,11.0,1.0,1050.0,880.0,0.0,266.0,157.0
06,843.0,0.0,15.0,12.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,371.0,336.0,0.0,57.0,40.0
07,636.0,0.0,8.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,174.0,173.0,0.0,173.0,100.0
08,279.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,107.0,0.0,33.0,13.0
09,637.0,0.0,8.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,165.0,0.0,174.0,101.0
10,484.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,233.0,198.0,0.0,28.0,13.0
11,1014.0,0.0,12.0,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,424.0,389.0,0.0,105.0,66.0
12,803.0,0.0,13.0,10.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,343.0,309.0,0.0,75.0,46.0
13,1149.0,0.0,16.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,527.0,501.0,0.0,52.0,39.0
14,249.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,61.0,0.0,66.0,40.0
15,568.0,0.0,6.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,267.0,275.0,0.0,8.0,4.0
16,1287.0,1.0,24.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,1.0,0.0,0.0,516.0,465.0,0.0,161.0,96.0
19,577.0,0.0,6.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,275.0,222.0,0.0,40.0,22.0
21,1758.0,0.0,32.0,21.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,6.0,6.0,0.0,2.0,0.0,0.0,527.0,443.0,0.0,479.0,238.0
22,1235.0,0.0,17.0,13.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,5.0,4.0,0.0,6.0,5.0,0.0,439.0,377.0,0.0,229.0,136.0
99999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOTAL,17028.0,2.0,243.0,190.0,0.0,20.0,14.0,0.0,3.0,4.0,0.0,42.0,29.0,0.0,32.0,24.0,4.0,5965.0,5268.0,1.0,3409.0,1778.0
