,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,61.54,57.14,0.0
1,OTHER,0.0,100.0,0.0
2,NATIVE-AM,0.0,50.0,0.0
3,HISP-LT,0.0,60.0,0.0
4,ASIA-PI,50.0,0.0,0.0
5,WHITE,73.75,76.34,0.0
6,BLACK,64.62,74.32,0.0
