PRECINCT NAME,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
99999,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22,0.37
EW1,66.02,100,64.62,44.5,0,58.54,42.11,0,66.67,50,0,66.67,44.12,0,43.48,35,0,61.73,54.27,66.67,74.16,60.48
FP1,40.53,44.44,40.52,26.92,0,27.27,11.11,0,16.67,100,0,43.14,32.88,0,28.57,29.17,0,47.4,52.85,50,45.98,32.77
FP2,48.99,0,40.86,27.55,0,45.45,31.03,0,0,0,0,59.78,41.1,0,39.53,46.81,0,47.81,48.91,33.33,60,41.83
FP3,48.02,0,45.13,27.66,0,47.37,47.83,0,0,50,0,52.33,48,0,31.71,46.81,0,54.04,54.09,0,55.7,37.54
FP4,54.45,0,46.55,32.84,0,52.94,66.67,0,0,0,0,60.78,47.62,16.67,35.37,50.96,0,62.64,58.77,0,62.5,47.52
FP5,43.48,14.29,38.26,29.14,0,26.32,34.62,0,40,100,0,40.76,35.12,0,25.3,29.7,0,54.33,48.72,100,51.33,36.50
FP6,51.23,0,34.55,26.09,0,64.29,30,0,50,28.57,0,48.94,32.35,100,32.97,48.62,0,63.64,66,0,60.47,42.18
JB01,53.05,50,47.17,30.77,0,39.29,38.1,0,50,66.67,0,48.57,29.55,0,27.27,36.84,0,58.46,59.75,20,61.59,44.70
JB02,52.6,0,51.81,32.47,0,59.46,25,0,0,100,0,53.19,40.62,0,30.56,42.11,0,55.1,46.43,100,61.16,44.50
JB03,59.06,33.33,60.37,39.66,0,43.48,31.25,0,0,0,0,54.1,37.78,0,47.62,51.43,100,58.17,60.52,33.33,68.14,52.60
JB04,44,20,39.39,15.31,0,50,33.33,0,0,100,0,47.06,23.08,0,28.57,39.13,0,56.68,51.37,0,50.93,34.98
JB05,58.58,0,47.44,30.56,0,31.58,31.25,0,100,0,0,64.1,44.12,0,29.17,38.1,0,67.73,65.17,0,63.84,54.05
JB06,72.84,0,71.59,54.55,0,68.18,64.29,0,0,0,0,75,50,0,46.43,50,0,76.14,78.06,0,76.29,72.30
JB07,60.11,0,57.89,42.06,0,51.35,47.37,0,0,0,0,57.14,55.32,0,39.13,41.18,0,68.48,73.04,50,64.63,54.13
JB08,45.58,16.67,42.94,24.49,0,44.74,48.28,0,50,100,0,50.57,40.32,0,26.67,14.29,0,29.82,24.46,0,56.21,40.41
JB09,44.25,0,35.85,23.73,0,38.46,11.11,0,0,100,0,34.78,34.15,0,20,53.85,100,51.28,46.62,100,55.17,32.89
JB10,45.86,25,44.44,31.37,0,35,29.63,0,0,0,0,54.35,32.56,0,33.33,58.33,0,47.87,46.71,0,54.35,34.64
JB11,63.61,0,60.9,51.2,100,61.76,42.31,0,0,200,100,73.33,43.18,0,56.6,42.86,0,67.39,67.89,50,71.41,54.29
JB12,53.17,0,43.64,31.71,0,57.69,38.46,0,50,0,0,61.11,42.31,0,75,11.11,0,55.67,55.84,0,61.37,45.05
JB13,66.67,0,68.35,45.88,0,76.92,40,0,0,0,0,66.67,41.67,0,44.44,37.5,0,66.9,70,0,72.76,61.80
JB14,67.53,20,56.25,41.61,0,66.67,61.29,0,50,0,0,58.82,54,0,46.67,29.41,0,73.98,68.93,100,74.75,63.58
JB15,42.11,0,46.09,21.83,0,51.61,22.22,0,0,0,100,45.83,38.78,0,30,42.86,0,56.13,52.27,25,47.34,32.13
JB16,49.54,25,50,30.53,0,50,58.33,0,0,0,0,51.35,25.93,0,33.33,22.22,0,49.34,44.55,0,57.19,44.27
JB17,52.64,28.57,49.77,34.41,0,46.34,55,0,50,0,0,64.71,54.55,0,44.44,75,0,56.14,51.85,0,60.57,43.31
JB18,53.06,0,47.97,32.35,0,48.48,43.75,0,0,50,0,64,43.24,0,22.86,36.84,0,60.4,54.79,0,62.91,42.10
LC1,47.03,33.33,49.65,25.49,0,34.15,14.29,0,50,100,0,54.76,43.24,100,34.29,31.71,0,47.14,44.72,0,55.17,39.83
LJ1,60.72,20,54.55,38.81,0,60.71,45.45,0,0,0,0,51.85,45.95,0,42.86,26.32,0,56.85,61.98,100,69.28,55.97
LJ2,55.02,0,49.69,37.5,200,58.62,31.25,0,100,0,0,45,54.55,0,46.15,40,0,55.88,48.39,33.33,62.86,50.06
LJ3,56.17,20,49.1,40.07,0,55.81,37.5,0,0,0,0,58.51,44.78,0,53.12,34.78,100,62.22,57.27,37.5,62.35,49.91
LJ4,60.18,33.33,51.38,41.21,0,42.31,41.18,0,0,0,0,60.38,51.22,100,37.5,33.33,0,62.98,66.67,25,68.46,53.13
LJ5,54.16,50,48.98,34.03,0,44.83,20,0,0,0,0,59.65,37.78,0,29.41,40,0,47.93,53.54,50,63.3,47.97
MO1,39.35,0,27.61,25,0,16.67,19.05,0,0,0,0,20.37,9.09,0,26.67,32,0,45.25,36.3,50,49.11,32.67
MO2,54.78,100,48.81,34.62,0,42.31,43.75,0,50,40,100,75,61.54,0,41.72,37.93,0,62.71,68.97,0,61.02,49.55
MO3,52.8,0,44.68,36.02,0,39.22,40,0,16.67,100,0,58.82,51.35,0,37.57,40.44,0,57.77,58.76,0,62.74,46.21
MO4,51.33,33.33,52.69,39.76,0,47.83,15.38,0,0,50,0,52.38,42.42,0,44,35,0,60.2,68.33,0,57.05,40.96
MO5,64.47,0,58.21,42.26,0,46.43,39.29,0,0,0,0,68.29,46.15,0,30.36,35.71,0,69.59,65.56,33.33,74.25,57.52
MO6,58.35,0,50,48.7,0,52.63,50,0,0,100,0,67.92,45.61,0,27.78,39.39,0,65.93,60.64,0,67.24,49.66
MO7,48.69,0,40.82,29.23,0,44.44,40,0,0,0,0,53.85,39.29,100,50.77,41.79,0,51.76,51.75,0,56.57,42.14
MO8,62.37,25,60.91,33.64,0,63.64,50,0,0,100,0,53.7,31.91,0,33.33,53.85,0,54.08,56.99,100,73.68,54.05
MO9,55.8,0,44.12,45.28,0,60,0,0,0,0,0,60.87,42.11,0,50,50,0,59.35,53.33,100,65.06,48.41
OAK1,48.68,0,53.93,39.08,0,60,29.41,0,0,0,0,35.71,42.86,0,0,25,0,38.89,41.18,0,56.8,40.43
OAK2,40.85,33.33,40,25.81,0,29.41,20,0,0,0,0,66.67,36.36,0,33.33,14.81,0,47.22,46.43,0,45.55,39.78
OAK3,42.58,50,43.41,25.15,0,44,34.78,0,50,0,100,47.83,26.67,0,10.71,30.43,0,38,29.41,50,49.35,37.14
OAK4,49.76,0,50,29.1,0,54.17,47.37,0,0,0,0,61.54,23.53,0,17.65,11.11,0,42.42,51.11,0,57.13,43.33
PH1,65.57,60,62.59,47.18,0,54.17,35.29,0,0,100,0,57.89,55.56,0,43.75,22.22,0,63.1,65.13,0,73.72,60.60
PH2,65.71,33.33,59.12,42.48,0,73.33,61.54,0,33.33,100,0,79.31,51.85,0,38.46,25,100,70.8,71.75,50,72.13,58.20
RD01,65.41,33.33,45,45.33,0,65,45.45,0,0,0,0,75,60,0,38.46,8.33,0,68.42,73.53,100,73.95,58.59
RD02,52.16,0,51.32,27.27,0,43.24,33.33,0,0,0,0,50,25,0,45,35.29,0,56.67,32.08,50,60.64,45.91
RD03,51.58,0,42.34,33.33,0,30.3,47.83,0,0,100,0,72.73,60.87,0,34.15,37.5,0,45.12,46.25,0,59.94,45.30
RD04,46.97,33.33,45.29,25.61,100,30.61,36.36,0,100,0,0,56.16,23.53,0,35.59,39.22,100,49.32,56.41,57.14,53.97,40.30
RD05,55.93,0,50.94,36.7,0,54.84,40,0,0,100,0,68.57,41.67,100,23.53,45.45,0,58.16,57.53,50,62.47,49.79
RD06,42.23,0,43.8,26.85,0,42.42,37.93,0,0,0,0,48.68,38.1,0,31.82,35.14,0,50.83,50.51,0,47.7,33.62
RD07,39.87,14.29,30.95,27.52,0,27.27,10.53,0,0,100,0,40,41.07,100,39.47,40.43,100,46.97,52,0,45.78,32.36
RD08,64.61,33.33,59.04,37.93,0,61.9,50,0,0,100,0,64,57.89,0,42.11,35.29,0,64.08,65.22,50,71.95,60.04
RD09,52.43,0,52.1,32.58,0,45.45,42.11,0,0,0,0,70,52.63,0,25.4,32.79,0,61.62,65.17,0,60.5,45.06
RD10,40.06,0,41.09,29.13,0,47.37,25,0,0,50,0,27.78,29.41,0,20,0,0,43.18,28.57,0,45.21,34.94
RD11,60.68,100,63.01,40.35,0,66.67,25,0,0,0,0,80,33.33,0,66.67,33.33,0,61.54,47.5,0,67.2,55.86
TOTAL,53.47,19.74,49.52,34.28,28.57,47.41,38.08,0.0,28.57,48.48,36.36,54.13,40.61,33.33,36.69,38.29,46.15,59.26,58.75,35.04,61.03,46.35
