,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,32.0,55.26,0.0
1,OTHER,50.0,50.0,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,50.0,50.0,0.0
4,ASIA-PI,40.0,100.0,0.0
5,WHITE,70.04,68.95,100.0
6,BLACK,40.77,64.77,0.0
