,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,66.13,55.38,0.0
1,OTHER,72.73,55.56,0.0
2,NATIVE-AM,100.0,0.0,0.0
3,HISP-LT,58.33,73.33,0.0
4,ASIA-PI,83.87,71.43,0.0
5,WHITE,78.94,79.49,0.0
6,BLACK,72.73,65.0,0.0
