,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,54.72,61.11,0.0
1,OTHER,60.0,22.22,0.0
2,NATIVE-AM,0.0,33.33,0.0
3,HISP-LT,71.43,28.57,0.0
4,ASIA-PI,33.33,33.33,0.0
5,WHITE,74.82,74.07,0.0
6,BLACK,55.22,73.78,0.0
