,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,42.57,47.75,0.0
1,OTHER,35.71,57.69,0.0
2,NATIVE-AM,100.0,50.0,0.0
3,HISP-LT,47.73,53.85,0.0
4,ASIA-PI,40.0,50.0,0.0
5,WHITE,69.03,65.45,100.0
6,BLACK,57.27,71.06,0.0
