,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,32.77,52.1,0.0
1,OTHER,20.0,43.59,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,44.44,47.37,0.0
4,ASIA-PI,0.0,40.0,0.0
5,WHITE,50.0,54.55,0.0
6,BLACK,47.48,65.68,0.0
