PRECINCT NAME,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
88888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EM1,988.0,0.0,13.0,5.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,16.0,18.0,1.0,626.0,300.0
EM2,2158.0,1.0,30.0,20.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,72.0,51.0,0.0,1276.0,696.0
EM3,1861.0,0.0,36.0,34.0,0.0,7.0,4.0,0.0,2.0,1.0,0.0,5.0,3.0,0.0,4.0,3.0,1.0,434.0,405.0,0.0,588.0,334.0
EM4,1316.0,0.0,12.0,15.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,41.0,26.0,1.0,781.0,434.0
EM5,1481.0,0.0,19.0,14.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,1.0,4.0,0.0,181.0,182.0,0.0,664.0,403.0
GF1,2962.0,1.0,46.0,36.0,0.0,19.0,10.0,0.0,1.0,0.0,0.0,11.0,8.0,0.0,13.0,7.0,1.0,173.0,191.0,0.0,1660.0,785.0
GF2,860.0,2.0,11.0,9.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,41.0,43.0,0.0,470.0,274.0
GF3,1690.0,0.0,19.0,15.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,106.0,71.0,0.0,983.0,486.0
GF4,1009.0,0.0,10.0,12.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,1.0,0.0,62.0,67.0,0.0,605.0,239.0
GF5,2532.0,0.0,36.0,27.0,0.0,5.0,4.0,0.0,0.0,1.0,0.0,9.0,6.0,0.0,2.0,0.0,0.0,192.0,130.0,0.0,1433.0,687.0
HA1,1816.0,0.0,25.0,14.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,5.0,0.0,132.0,107.0,0.0,1031.0,491.0
HA2,2385.0,2.0,48.0,41.0,0.0,5.0,4.0,0.0,0.0,1.0,1.0,14.0,15.0,0.0,11.0,10.0,0.0,703.0,589.0,0.0,626.0,315.0
HA3,3905.0,2.0,65.0,49.0,0.0,12.0,8.0,0.0,2.0,1.0,0.0,19.0,6.0,0.0,20.0,18.0,0.0,676.0,564.0,0.0,1610.0,853.0
HA4,1478.0,2.0,23.0,18.0,0.0,7.0,3.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,6.0,8.0,1.0,556.0,510.0,0.0,199.0,138.0
HA5,1768.0,1.0,25.0,37.0,0.0,11.0,10.0,0.0,2.0,1.0,0.0,10.0,6.0,0.0,24.0,24.0,0.0,614.0,496.0,0.0,324.0,183.0
