,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,46.15,37.5,0.0
1,OTHER,28.57,50.0,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,50.0,25.0,0.0
4,ASIA-PI,25.0,66.67,0.0
5,WHITE,0.0,18.18,0.0
6,BLACK,29.93,41.45,0.0
