,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,25.0,45.76,0.0
1,OTHER,45.45,23.53,0.0
2,NATIVE-AM,33.33,100.0,0.0
3,HISP-LT,0.0,0.0,0.0
4,ASIA-PI,16.67,0.0,0.0
5,WHITE,36.0,41.38,0.0
6,BLACK,35.49,51.37,0.0
