,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,61.11,57.14,0.0
1,OTHER,0.0,0.0,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,50.0,100.0,0.0
4,ASIA-PI,0.0,50.0,0.0
5,WHITE,72.08,71.43,50.0
6,BLACK,33.33,0.0,0.0
