,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,47.83,50.0,0.0
1,OTHER,25.0,27.27,0.0
2,NATIVE-AM,100.0,50.0,0.0
3,HISP-LT,52.38,62.96,0.0
4,ASIA-PI,100.0,66.67,0.0
5,WHITE,67.64,69.28,0.0
6,BLACK,49.51,66.54,0.0
