,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,27.97,37.61,0.0
1,OTHER,20.83,53.19,0.0
2,NATIVE-AM,0.0,50.0,0.0
3,HISP-LT,40.74,41.12,0.0
4,ASIA-PI,62.07,47.73,0.0
5,WHITE,59.16,59.89,33.33
6,BLACK,41.9,58.86,10.0
