RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,29.27,32.08,0.0,30.85
OTHER,30.0,50.0,0.0,40.0
NATIVE-AM,0.0,0.0,0.0,0.0
HISP-LT,33.33,63.64,0.0,51.35
ASIA-PI,0.0,42.86,0.0,25.0
WHITE,48.95,53.56,0.0,51.49
BLACK,38.64,51.74,0.0,45.47
TOTAL,42.12,51.44,0.0,47.15
