,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,56.27,55.52,0.0
1,OTHER,60.61,56.82,0.0
2,NATIVE-AM,75.0,50.0,100.0
3,HISP-LT,46.97,65.06,0.0
4,ASIA-PI,60.94,56.03,0.0
5,WHITE,68.8,69.2,66.67
6,BLACK,67.57,73.78,200.0
