RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,28.46,30.47,14.29,29.06
OTHER,20.00,50.00,0.00,34.48
NATIVE-AM,100.0,33.33,0.00,60.00
HISP-LT,0.00,50.00,0.00,20.00
ASIA-PI,0.00,33.33,0.00,33.33
WHITE,41.38,30.00,0.00,34.18
BLACK,29.85,48.48,0.00,40.58
TOTAL,29.82,46.25,7.69,39.09
