RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,52.78,65.62,0.0,58.82
OTHER,0.0,75.0,0.0,75.0
NATIVE-AM,0.0,0.0,0.0,0.0
HISP-LT,50.0,40.0,0.0,42.86
ASIA-PI,0.0,100.0,0.0,100.0
WHITE,70.21,67.99,100.0,69.07
BLACK,62.5,88.46,0.0,76.0
TOTAL,68.03,68.97,100.0,68.57
