,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,56.0,69.05,0.0
1,OTHER,100.0,100.0,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,42.86,55.56,0.0
4,ASIA-PI,60.0,50.0,0.0
5,WHITE,72.03,75.57,0.0
6,BLACK,20.0,30.0,0.0
