RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,44.3,53.33,0.0,48.7
OTHER,65.38,52.38,0.0,59.57
NATIVE-AM,0.0,75.0,0.0,60.0
HISP-LT,60.78,74.44,0.0,69.5
ASIA-PI,74.24,66.18,0.0,70.15
WHITE,75.45,76.03,66.67,75.76
BLACK,62.33,69.45,33.33,66.57
TOTAL,70.34,72.8,50.0,71.69
