,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,36.0,42.62,0.0
1,OTHER,33.33,33.33,0.0
2,NATIVE-AM,66.67,100.0,0.0
3,HISP-LT,50.0,16.67,0.0
4,ASIA-PI,0.0,50.0,0.0
5,WHITE,64.79,65.56,0.0
6,BLACK,47.5,70.89,0.0
