RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,39.58,43.81,0.0,41.79
OTHER,81.82,47.83,0.0,58.82
NATIVE-AM,0.0,0.0,0.0,0.0
HISP-LT,50.0,55.88,0.0,53.7
ASIA-PI,76.92,58.54,0.0,67.5
WHITE,61.92,66.91,0.0,64.67
BLACK,47.47,70.42,100.0,61.32
TOTAL,59.02,64.58,100.0,62.14
