ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,39.30,33.18,0.00,36.12
2016 Primary,33.99,29.15,0.00,31.46
2016 Primary Runoff,22.17,20.27,0.00,21.18
2016 General,75.00,65.95,0.00,70.18
2018 Primary,27.81,18.57,0.00,22.92
2018 Primary Runoff,20.86,13.33,0.00,16.88
2018 General,72.25,61.21,100.0,66.50
