ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,36.29,40.80,0.00,38.64
2016 Primary,13.59,15.77,100.0,14.80
2016 Primary Runoff,1.95,3.05,0.00,2.52
2016 General,49.06,54.45,0.00,51.78
2018 Primary,17.13,18.91,0.00,18.01
2018 Primary Runoff,10.12,9.22,0.00,9.66
2018 General,58.56,66.72,100.0,62.79
