ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,35.43,33.41,0.00,34.32
2016 Primary,8.77,9.13,0.00,8.96
2016 Primary Runoff,2.52,2.71,0.00,2.62
2016 General,61.91,66.17,0.00,64.24
2018 Primary,13.06,10.62,0.00,11.74
2018 Primary Runoff,9.90,8.15,0.00,8.95
2018 General,54.04,55.56,50.00,54.87
