ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,38.28,35.78,0.00,36.97
2016 Primary,9.06,9.06,0.00,9.06
2016 Primary Runoff,0.89,1.13,0.00,1.01
2016 General,64.55,68.44,0.00,66.56
2018 Primary,15.02,12.85,0.00,13.91
2018 Primary Runoff,11.77,8.53,0.00,10.10
2018 General,56.69,59.60,0.00,58.16
