ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,21.72,20.66,0.00,21.11
2016 Primary,11.09,13.34,0.00,12.37
2016 Primary Runoff,0.00,0.14,0.00,0.08
2016 General,50.18,53.57,100.0,52.12
2018 Primary,12.44,13.67,0.00,13.11
2018 Primary Runoff,6.64,7.60,0.00,7.17
2018 General,42.89,45.06,33.33,44.09
