COUNTY NAME,18-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-OVER,TOTAL
TWIGGS,143.0,141.0,143.0,141.0,186.0,254.0,318.0,390.0,362.0,911.0,2989.0
UNION,141.0,137.0,186.0,214.0,318.0,463.0,592.0,797.0,1019.0,4012.0,7879.0
UPSON,256.0,234.0,325.0,421.0,545.0,621.0,792.0,814.0,835.0,2388.0,7231.0
WALKER,313.0,330.0,506.0,658.0,938.0,1064.0,1280.0,1543.0,1510.0,4483.0,12625.0
WALTON,1017.0,965.0,1402.0,1849.0,2505.0,2872.0,2958.0,2916.0,2775.0,7057.0,26316.0
WARE,179.0,237.0,250.0,358.0,434.0,458.0,638.0,800.0,882.0,2605.0,6841.0
WARREN,45.00,67.00,60.00,84.00,104.0,133.0,143.0,207.0,186.0,507.0,1536.0
WASHINGTON,265.0,260.0,299.0,333.0,441.0,536.0,757.0,782.0,768.0,1797.0,6238.0
WAYNE,185.0,202.0,283.0,339.0,461.0,551.0,666.0,719.0,783.0,2133.0,6322.0
WEBSTER,31.00,23.00,30.00,36.00,69.00,71.00,91.00,99.00,97.00,242.0,789.0
WHEELER,85.00,62.00,76.00,108.0,125.0,128.0,168.0,176.0,189.0,497.0,1614.0
WHITE,217.0,190.0,257.0,349.0,540.0,607.0,749.0,800.0,1004.0,3032.0,7745.0
WHITFIELD,608.0,529.0,664.0,828.0,1184.0,1387.0,1792.0,1966.0,1971.0,5203.0,16132.0
WILCOX,89.00,76.00,82.00,130.0,118.0,148.0,166.0,224.0,239.0,663.0,1935.0
WILKES,110.0,101.0,126.0,153.0,197.0,258.0,354.0,368.0,356.0,1176.0,3199.0
WILKINSON,138.0,143.0,172.0,161.0,226.0,294.0,359.0,398.0,397.0,966.0,3254.0
WORTH,173.0,216.0,233.0,269.0,387.0,444.0,576.0,630.0,660.0,1687.0,5275.0
TOTAL,102532.0,107683.0,147286.0,179264.0,234350.0,263127.0,301867.0,299542.0,284590.0,676761.0,2597002.0
