COUNTY NAME,18-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-OVER,TOTAL
LIBERTY,7.66,8.39,13.02,17.09,25.60,35.43,44.15,49.87,56.95,58.13,29.52
LINCOLN,23.42,22.86,26.46,33.78,40.05,47.66,52.68,54.08,62.25,65.31,47.77
LONG,11.86,12.02,16.11,24.61,28.77,32.87,38.01,43.49,50.90,51.75,29.90
LOWNDES,12.94,12.82,20.99,27.93,33.34,38.44,44.30,49.52,57.25,57.92,35.28
LUMPKIN,17.01,18.13,25.19,33.63,37.31,44.65,51.73,57.57,63.30,68.49,46.10
MCDUFFIE,16.63,19.41,25.77,34.69,42.48,42.73,50.36,53.69,62.44,63.61,43.66
MCINTOSH,13.24,19.58,22.09,28.73,36.25,40.44,47.63,59.55,60.28,65.76,45.25
MACON,19.77,20.47,26.62,31.50,43.60,49.08,54.14,54.50,61.11,57.72,44.43
MADISON,19.10,21.00,31.43,38.78,42.91,46.55,52.08,56.13,65.80,66.47,46.79
MARION,24.00,22.74,32.31,38.89,40.83,49.63,50.39,51.84,63.04,63.21,46.34
MERIWETHER,16.67,18.37,26.57,31.80,38.39,45.06,49.43,55.60,62.85,61.25,44.41
MILLER,14.08,15.36,22.52,25.25,28.90,37.39,43.37,42.48,47.77,53.74,36.89
MITCHELL,15.31,17.59,24.78,30.67,37.85,42.42,46.33,53.29,57.13,56.63,40.45
MONROE,21.19,20.85,32.26,43.57,46.16,50.88,57.52,57.28,68.62,68.91,50.50
MONTGOMERY,18.83,20.94,28.37,35.24,38.92,45.02,50.30,54.18,63.86,65.22,45.90
MORGAN,19.61,24.66,30.64,40.87,48.41,53.94,56.87,61.18,67.46,72.78,52.24
MURRAY,10.68,13.58,18.24,24.43,28.18,32.69,37.04,41.74,48.74,49.49,32.11
MUSCOGEE,10.96,13.10,18.15,23.80,30.72,36.44,43.50,49.80,55.98,60.45,34.63
NEWTON,16.67,19.53,29.84,38.66,45.87,49.04,51.30,55.76,60.16,65.53,44.14
OCONEE,24.06,23.28,38.85,50.84,55.28,59.57,61.64,69.05,72.86,74.17,55.14
OGLETHORPE,20.81,20.15,32.88,36.66,40.87,46.68,50.88,58.62,67.31,65.48,47.56
PAULDING,16.32,19.38,29.60,36.36,43.16,47.87,52.20,54.43,58.38,63.46,42.38
PEACH,15.70,17.72,28.71,37.33,43.10,49.37,54.85,59.07,65.51,63.39,43.61
PICKENS,15.71,18.74,23.13,29.78,37.04,45.04,48.05,55.73,65.71,68.18,47.41
PIERCE,12.18,12.27,23.98,29.74,34.66,38.18,41.23,43.10,52.30,58.94,38.31
PIKE,22.20,21.05,32.10,39.94,48.07,53.33,56.08,61.95,68.71,69.02,50.07
POLK,11.46,14.02,20.30,23.48,33.15,36.10,44.85,48.43,56.50,60.90,38.60
PULASKI,18.65,20.15,25.00,30.03,43.42,47.78,48.19,53.21,55.79,60.49,44.66
PUTNAM,15.54,16.24,28.11,35.43,35.71,42.35,45.98,55.29,67.99,71.59,49.30
QUITMAN,16.13,17.35,16.67,19.28,30.11,54.24,35.94,44.83,54.30,60.74,42.35
RABUN,16.74,20.52,22.69,37.71,40.69,47.47,53.65,54.61,66.03,70.76,51.83
RANDOLPH,19.24,23.60,29.17,42.65,48.96,51.67,58.88,62.00,70.29,69.37,52.16
RICHMOND,13.76,16.14,22.36,28.72,36.13,41.03,47.58,53.79,60.45,63.53,38.82
ROCKDALE,18.71,19.35,29.72,40.93,48.55,52.52,58.25,62.00,65.69,64.85,47.42
SCHLEY,30.04,27.04,35.45,46.85,48.52,50.52,57.47,56.34,63.24,65.74,50.25
SCREVEN,16.63,18.43,25.18,29.26,39.78,40.73,46.52,54.89,63.10,62.69,42.83
SEMINOLE,13.80,17.30,19.20,28.76,35.07,36.51,41.23,53.03,55.07,53.47,39.29
SPALDING,16.65,17.78,26.95,34.29,39.49,42.84,47.15,55.33,61.60,63.97,43.29
STEPHENS,10.45,11.12,16.53,24.90,25.47,33.33,34.73,42.01,48.83,54.16,34.47
STEWART,16.10,18.75,27.27,31.28,38.02,44.19,46.29,51.01,60.35,53.19,41.98
SUMTER,18.41,20.45,31.29,36.51,45.47,51.31,52.67,58.55,65.78,63.28,46.35
TALBOT,20.62,21.15,27.34,39.48,44.17,46.11,52.07,60.23,63.29,62.96,48.36
TALIAFERRO,24.00,25.53,36.90,32.14,35.80,51.52,44.17,44.14,64.12,59.25,46.44
TATTNALL,13.47,16.21,26.60,34.09,40.89,43.92,48.97,50.72,61.55,57.71,41.95
TAYLOR,20.95,21.05,29.25,36.28,41.72,51.74,50.40,55.60,59.56,63.51,46.57
TELFAIR,21.98,22.01,27.86,37.82,41.52,45.11,50.26,55.84,61.88,63.16,47.04
TERRELL,29.78,24.45,33.47,41.71,48.97,54.00,57.50,63.07,70.36,70.10,51.94
THOMAS,13.00,14.73,22.75,30.23,35.08,39.55,45.28,50.19,54.64,54.76,39.05
TIFT,11.07,16.99,24.49,28.62,34.39,41.89,45.85,52.25,59.67,60.61,39.24
TOOMBS,14.23,15.68,22.47,28.31,32.19,36.67,43.74,51.84,60.25,60.23,39.59
TOWNS,13.07,20.10,24.93,29.61,34.96,40.08,47.53,52.17,61.88,69.38,50.73
TREUTLEN,15.60,16.51,25.53,32.56,39.21,35.49,44.63,46.65,52.16,52.43,38.49
TROUP,12.35,14.88,22.85,28.90,35.01,40.83,46.36,51.28,59.25,60.38,39.07
TURNER,16.64,21.32,27.83,38.48,40.95,44.64,50.22,54.16,63.54,60.38,43.92
TWIGGS,24.61,26.86,32.06,36.15,43.06,48.38,49.30,57.61,64.07,65.12,48.33
UNION,17.05,16.77,25.34,30.70,34.83,44.69,46.11,53.31,63.41,67.37,51.28
UPSON,16.98,17.42,29.68,37.29,41.07,46.45,50.03,54.85,60.99,64.02,45.46
WALKER,9.98,10.36,17.42,21.40,26.97,33.07,36.74,43.95,48.17,50.15,33.17
WALTON,18.10,20.55,31.56,39.40,46.10,49.45,52.79,59.84,65.77,67.51,47.13
WARE,9.87,14.94,17.73,26.25,30.56,31.24,38.90,44.74,54.24,58.06,36.78
WARREN,13.04,23.10,24.19,36.84,42.98,45.24,42.94,54.19,59.81,57.68,43.24
WASHINGTON,20.67,24.32,32.39,40.27,50.29,52.39,57.44,65.88,68.63,65.11,50.37
WAYNE,11.67,13.26,23.78,27.45,34.12,40.85,43.96,50.63,57.83,61.33,39.51
WEBSTER,19.14,22.12,30.30,37.50,52.27,51.45,60.67,63.06,66.90,67.41,51.17
WHEELER,30.91,24.22,34.86,41.54,47.89,50.39,55.08,60.69,63.00,61.59,50.03
WHITE,17.53,17.13,27.08,33.72,43.69,45.20,49.87,52.53,65.03,68.60,48.71
WHITFIELD,11.68,12.93,18.97,24.10,31.22,34.26,41.62,49.71,56.04,58.10,36.00
WILCOX,19.43,19.74,26.45,38.35,34.20,43.02,44.39,53.98,61.76,58.99,43.18
WILKES,19.00,22.65,29.37,39.23,45.71,50.19,56.19,57.14,60.75,65.77,49.70
WILKINSON,24.34,28.09,36.83,42.93,50.90,59.39,57.17,63.68,70.89,71.24,54.00
WORTH,14.56,18.65,24.05,32.65,38.13,43.53,46.64,55.21,59.78,60.90,42.46
TOTAL,16.09,18.55,27.11,34.72,41.31,46.49,51.25,55.98,62.08,63.82,42.90
