COUNTY NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
APPLING,0.00,23.00,18.00,0.00,3.00,2.00,0.00,0.00,1.00,0.00,6.00,10.00,0.00,3.00,4.00,0.00,1998.0,1801.0,0.00,419.0,251.0,4539.0
ATKINSON,0.00,4.00,3.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,13.00,8.00,0.00,0.00,2.00,0.00,676.0,625.0,0.00,236.0,145.0,1714.0
BACON,0.00,29.00,36.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,2.00,2.00,0.00,2.00,1.00,0.00,1020.0,972.0,0.00,145.0,63.00,2274.0
BAKER,0.00,10.00,5.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,3.00,0.00,289.0,282.0,0.00,261.0,160.0,1015.0
BALDWIN,0.00,90.00,70.00,0.00,12.00,13.00,0.00,1.00,3.00,0.00,15.00,17.00,0.00,23.00,16.00,1.00,3242.0,3087.0,0.00,2710.0,1478.0,10778.0
BANKS,0.00,36.00,34.00,0.00,4.00,7.00,0.00,0.00,0.00,0.00,8.00,5.00,0.00,7.00,6.00,0.00,1897.0,1913.0,0.00,25.00,28.00,3970.0
BARROW,3.00,332.0,321.0,1.00,28.00,25.00,0.00,2.00,1.00,1.00,114.0,106.0,0.00,42.00,39.00,8.00,7132.0,6469.0,3.00,1106.0,641.0,16374.0
BARTOW,1.00,593.0,539.0,0.00,38.00,30.00,0.00,4.00,6.00,0.00,75.00,85.00,0.00,34.00,25.00,2.00,10032.0,9717.0,0.00,1252.0,730.0,23163.0
BEN HILL,0.00,22.00,12.00,0.00,4.00,2.00,0.00,0.00,0.00,0.00,6.00,3.00,0.00,6.00,0.00,0.00,1244.0,1176.0,0.00,749.0,342.0,3566.0
BERRIEN,0.00,29.00,31.00,0.00,3.00,4.00,0.00,2.00,0.00,0.00,9.00,6.00,0.00,3.00,1.00,0.00,1771.0,1770.0,0.00,247.0,132.0,4008.0
BIBB,1.00,435.0,374.0,0.00,86.00,56.00,0.00,5.00,10.00,0.00,77.00,50.00,0.00,82.00,88.00,1.00,11470.0,10144.0,0.00,13295.0,7214.0,43388.0
BLECKLEY,0.00,25.00,23.00,0.00,5.00,2.00,0.00,0.00,0.00,0.00,7.00,1.00,0.00,3.00,2.00,0.00,1357.0,1335.0,0.00,394.0,164.0,3318.0
BRANTLEY,0.00,13.00,25.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,1524.0,1452.0,0.00,46.00,26.00,3091.0
BROOKS,0.00,82.00,90.00,0.00,5.00,9.00,0.00,0.00,2.00,0.00,13.00,5.00,0.00,4.00,1.00,0.00,1515.0,1388.0,0.00,1011.0,642.0,4767.0
BRYAN,2.00,220.0,217.0,0.00,29.00,16.00,0.00,0.00,3.00,0.00,44.00,37.00,0.00,23.00,20.00,0.00,3256.0,3172.0,0.00,634.0,443.0,8116.0
BULLOCH,0.00,274.0,287.0,0.00,22.00,17.00,0.00,2.00,2.00,1.00,23.00,23.00,0.00,21.00,14.00,0.00,5466.0,5119.0,0.00,1868.0,1014.0,14153.0
BURKE,1.00,47.00,54.00,0.00,8.00,3.00,0.00,0.00,0.00,0.00,8.00,9.00,0.00,4.00,3.00,0.00,1593.0,1565.0,0.00,1767.0,1031.0,6093.0
BUTTS,1.00,203.0,154.0,0.00,8.00,9.00,0.00,0.00,1.00,0.00,14.00,14.00,0.00,9.00,1.00,1.00,2286.0,2193.0,0.00,833.0,501.0,6228.0
CALHOUN,0.00,5.00,8.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,5.00,0.00,358.0,330.0,0.00,493.0,304.0,1507.0
CAMDEN,0.00,480.0,507.0,0.00,38.00,26.00,0.00,1.00,3.00,0.00,50.00,42.00,0.00,37.00,16.00,0.00,3534.0,3564.0,0.00,987.0,653.0,9938.0
CANDLER,0.00,30.00,38.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,7.00,5.00,0.00,3.00,2.00,1.00,855.0,854.0,0.00,277.0,183.0,2256.0
CARROLL,0.00,736.0,700.0,0.00,64.00,57.00,0.00,3.00,3.00,0.00,67.00,66.00,0.00,32.00,20.00,0.00,10870.0,10031.0,0.00,2479.0,1425.0,26553.0
CATOOSA,1.00,333.0,338.0,0.00,14.00,15.00,0.00,2.00,0.00,0.00,37.00,14.00,0.00,20.00,12.00,3.00,6881.0,6373.0,0.00,117.0,79.00,14239.0
CHARLTON,0.00,62.00,71.00,0.00,3.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,7.00,0.00,816.0,746.0,0.00,232.0,165.0,2105.0
CHATHAM,11.00,1079.0,1008.0,0.00,223.0,168.0,0.00,16.00,9.00,0.00,225.0,186.0,0.00,158.0,148.0,2.00,21390.0,19590.0,4.00,17133.0,9189.0,70539.0
CHATTAHOOCHEE,0.00,12.00,9.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,2.00,1.00,0.00,205.0,213.0,0.00,165.0,99.00,712.0
CHATTOOGA,0.00,85.00,77.00,0.00,3.00,5.00,0.00,0.00,1.00,0.00,1.00,4.00,0.00,5.00,1.00,0.00,2192.0,2219.0,0.00,224.0,144.0,4961.0
CHEROKEE,3.00,1638.0,1787.0,1.00,235.0,243.0,0.00,10.00,17.00,0.00,516.0,441.0,0.00,215.0,163.0,1.00,30455.0,28737.0,0.00,1908.0,1187.0,67557.0
CLARKE,9.00,988.0,944.0,1.00,115.0,91.00,0.00,1.00,4.00,0.00,174.0,141.0,0.00,119.0,97.00,8.00,8976.0,8036.0,1.00,4130.0,2131.0,25966.0
CLAY,0.00,5.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,236.0,238.0,0.00,310.0,164.0,958.0
CLAYTON,8.00,2092.0,1368.0,0.00,361.0,211.0,0.00,11.00,9.00,0.00,458.0,325.0,1.00,283.0,364.0,3.00,5476.0,4855.0,14.00,31249.0,16746.0,63834.0
CLINCH,0.00,18.00,18.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,2.00,1.00,0.00,462.0,451.0,0.00,174.0,83.00,1210.0
COBB,34.00,2794.0,2544.0,4.00,1449.0,1104.0,0.00,83.00,64.00,4.00,2284.0,1743.0,3.00,1564.0,1407.0,43.00,77793.0,72015.0,24.00,31570.0,18117.0,214643.0
COFFEE,1.00,25.00,31.00,0.00,9.00,7.00,0.00,1.00,2.00,0.00,19.00,23.00,0.00,16.00,13.00,0.00,3353.0,3059.0,0.00,1244.0,697.0,8500.0
COLQUITT,1.00,94.00,77.00,0.00,15.00,3.00,0.00,0.00,0.00,0.00,16.00,19.00,0.00,4.00,3.00,0.00,3370.0,3170.0,0.00,876.0,504.0,8152.0
