ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,33.04,29.88,0.00,31.31
2016 Primary,44.23,41.28,0.00,42.60
2016 Primary Runoff,33.85,29.53,0.00,31.47
2016 General,62.41,65.62,50.00,64.15
2018 Primary,17.19,14.26,0.00,15.58
2018 Primary Runoff,14.89,10.74,0.00,12.61
2018 General,58.72,60.50,25.00,59.68
