ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,36.11,35.29,0.00,35.69
2016 Primary,26.22,22.01,0.00,24.03
2016 Primary Runoff,10.84,12.30,0.00,11.60
2016 General,70.75,68.55,0.00,69.61
2018 Primary,20.14,18.67,0.00,19.38
2018 Primary Runoff,22.42,15.67,0.00,18.93
2018 General,64.00,66.67,0.00,65.34
