ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,0.00,40.43,0.00,0.00,0.00,34.32,50.00,35.69
2016 Primary,0.00,24.29,0.00,0.00,100.0,24.37,10.00,24.03
2016 Primary Runoff,0.00,20.71,0.00,0.00,0.00,9.11,0.00,11.60
2016 General,100.0,67.36,50.00,0.00,100.0,70.35,70.00,69.61
2018 Primary,0.00,17.97,0.00,0.00,50.00,20.51,0.00,19.38
2018 Primary Runoff,0.00,5.47,0.00,0.00,50.00,23.38,7.14,18.93
2018 General,100.0,68.18,25.00,0.00,100.0,65.46,50.00,65.34
