ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,0.00,36.49,19.70,0.00,5.88,37.34,25.00,36.33
2016 Primary,0.00,13.33,0.74,0.00,5.56,22.58,5.36,21.12
2016 Primary Runoff,0.00,0.68,0.74,0.00,5.56,7.79,0.89,7.17
2016 General,33.33,59.73,52.98,75.00,26.32,66.59,46.62,65.17
2018 Primary,0.00,26.71,6.45,0.00,8.33,17.04,4.27,16.46
2018 Primary Runoff,0.00,6.12,2.58,0.00,8.33,13.72,2.50,12.68
2018 General,15.79,53.85,41.76,0.00,42.86,61.86,30.94,59.46
