ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,32.48,31.46,0.00,31.97
2016 Primary,20.48,16.31,0.00,18.37
2016 Primary Runoff,5.33,3.58,0.00,4.45
2016 General,57.62,59.90,0.00,58.78
2018 Primary,14.31,13.15,0.00,13.70
2018 Primary Runoff,14.60,11.27,0.00,12.88
2018 General,54.84,52.52,0.00,53.65
