ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,14.38,36.59,24.79,0.00,17.19,42.45,23.69,39.42
2016 Primary,1.85,19.90,4.84,0.00,2.99,15.62,5.97,14.77
2016 Primary Runoff,0.00,0.66,1.61,0.00,1.49,6.58,0.60,5.30
2016 General,50.57,66.17,54.42,62.50,61.84,71.20,50.84,68.41
2018 Primary,7.60,28.22,10.37,0.00,16.90,29.10,10.79,26.64
2018 Primary Runoff,4.12,7.51,3.70,0.00,4.23,19.34,7.14,16.24
2018 General,45.00,64.65,51.85,38.46,48.65,66.30,41.63,63.27
