ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,10.34,20.39,25.53,0.00,19.05,39.36,24.35,34.78
2016 Primary,4.84,11.67,6.25,0.00,6.67,24.06,8.07,20.54
2016 Primary Runoff,0.00,0.00,0.00,0.00,0.00,1.72,0.35,1.31
2016 General,27.14,45.70,50.89,0.00,50.00,65.75,47.71,60.39
2018 Primary,1.54,13.88,10.09,0.00,8.47,31.06,9.67,25.68
2018 Primary Runoff,1.54,2.75,3.70,0.00,5.08,17.61,4.43,13.58
2018 General,23.88,45.24,37.72,16.67,38.57,63.09,36.68,56.82
