ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,17.39,17.55,0.00,17.48
2016 Primary,7.17,7.70,0.00,7.48
2016 Primary Runoff,0.00,0.04,0.00,0.02
2016 General,37.23,43.52,66.67,40.81
2018 Primary,11.17,11.45,0.00,11.32
2018 Primary Runoff,4.85,4.16,0.00,4.45
2018 General,33.03,36.66,0.00,35.06
