ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,9.03,27.54,17.81,20.00,16.67,31.51,19.95,28.67
2016 Primary,1.32,15.24,2.17,0.00,5.33,10.76,4.65,10.42
2016 Primary Runoff,0.00,0.31,0.87,0.00,0.00,3.79,0.78,2.68
2016 General,42.70,61.42,42.41,45.45,43.02,61.77,48.43,59.13
2018 Primary,4.76,20.95,7.29,7.69,7.77,17.31,7.34,16.16
2018 Primary Runoff,1.59,4.00,1.21,0.00,1.94,9.71,2.73,7.30
2018 General,35.15,56.29,36.36,41.18,32.41,53.39,34.41,50.62
