ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,40.38,40.26,0.00,40.32
2016 Primary,18.93,17.84,0.00,18.34
2016 Primary Runoff,11.91,9.18,0.00,10.44
2016 General,66.80,66.94,0.00,66.88
2018 Primary,24.67,22.08,0.00,23.29
2018 Primary Runoff,21.14,18.96,0.00,19.98
2018 General,61.85,65.10,100.0,63.60
