ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,37.38,36.63,60.00,37.02
2016 Primary,13.44,12.72,14.29,13.07
2016 Primary Runoff,7.98,7.59,7.14,7.78
2016 General,72.62,73.22,86.36,72.97
2018 Primary,30.86,30.47,40.00,30.68
2018 Primary Runoff,14.85,13.10,18.18,13.96
2018 General,64.60,62.20,75.86,63.40
