ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,27.52,31.24,21.52,29.51
2016 Primary,8.87,10.45,4.11,9.71
2016 Primary Runoff,3.58,5.01,2.15,4.35
2016 General,52.97,60.71,43.45,57.07
2018 Primary,15.15,18.19,7.74,16.74
2018 Primary Runoff,8.18,8.67,3.55,8.43
2018 General,49.78,56.73,38.47,53.41
