ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,4.76,21.77,24.00,0.00,14.29,37.71,26.09,32.38
2016 Primary,5.00,3.92,0.00,0.00,10.53,12.94,6.67,10.29
2016 Primary Runoff,0.00,3.29,0.00,0.00,0.00,0.75,0.48,0.98
2016 General,50.00,54.34,53.57,0.00,50.00,69.19,61.67,65.05
2018 Primary,11.54,19.70,10.64,0.00,17.24,23.15,14.64,20.50
2018 Primary Runoff,3.85,12.76,0.00,0.00,6.90,18.66,9.52,15.31
2018 General,37.93,57.85,42.62,50.00,58.33,62.18,46.48,57.87
