ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,26.51,21.98,0.00,24.27
2016 Primary,5.94,4.85,0.00,5.38
2016 Primary Runoff,3.64,2.05,0.00,2.84
2016 General,52.84,58.77,0.00,55.92
2018 Primary,12.27,13.91,100.0,13.20
2018 Primary Runoff,2.63,2.67,0.00,2.65
2018 General,46.67,50.52,100.0,48.76
