ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,23.30,27.35,0.00,25.57
2016 Primary,12.27,12.12,0.00,12.19
2016 Primary Runoff,10.10,9.95,0.00,10.02
2016 General,44.74,57.59,0.00,52.02
2018 Primary,17.11,17.58,0.00,17.32
2018 Primary Runoff,5.37,4.22,0.00,4.73
2018 General,43.80,55.04,0.00,49.84
