ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,0.00,31.37,0.00,0.00,14.29,33.33,18.48,29.28
2016 Primary,0.00,17.86,0.00,0.00,0.00,0.00,9.78,16.28
2016 Primary Runoff,0.00,14.04,0.00,0.00,0.00,0.00,7.69,12.81
2016 General,0.00,53.57,100.0,0.00,9.09,58.33,46.67,51.99
2018 Primary,0.00,18.71,0.00,0.00,0.00,25.00,14.61,17.89
2018 Primary Runoff,0.00,5.58,0.00,0.00,0.00,0.00,9.20,5.77
2018 General,0.00,48.22,80.00,0.00,30.77,68.42,37.78,47.38
