ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,0.00,30.75,0.00,0.00,0.00,31.82,21.80,29.39
2016 Primary,0.00,17.73,20.00,0.00,0.00,0.00,8.17,16.25
2016 Primary Runoff,100.0,13.21,0.00,0.00,0.00,4.00,7.69,12.36
2016 General,100.0,53.74,60.00,33.33,41.67,45.16,47.64,52.93
2018 Primary,50.00,18.57,0.00,0.00,13.33,10.71,13.48,17.75
2018 Primary Runoff,0.00,6.35,0.00,0.00,7.14,3.57,2.20,5.80
2018 General,50.00,51.27,25.00,16.67,26.32,31.25,39.74,49.18
