ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,32.57,35.58,100.0,34.13
2016 Primary,9.13,8.92,25.00,9.05
2016 Primary Runoff,3.33,3.38,25.00,3.39
2016 General,58.81,63.92,83.33,61.43
2018 Primary,20.20,25.27,25.00,22.73
2018 Primary Runoff,4.01,4.32,0.00,4.16
2018 General,57.93,62.65,75.00,60.32
