ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,6.90,27.36,21.43,100.0,21.43,30.00,18.42,26.05
2016 Primary,0.00,6.73,0.00,100.0,0.00,7.18,6.09,6.41
2016 Primary Runoff,0.00,1.92,0.00,0.00,7.14,0.57,0.00,0.80
2016 General,65.62,60.71,73.68,100.0,66.67,58.58,56.88,59.76
2018 Primary,0.00,20.33,8.70,0.00,13.33,13.86,8.20,12.89
2018 Primary Runoff,0.00,8.26,13.64,0.00,6.67,11.05,5.83,8.93
2018 General,46.15,59.23,61.54,100.0,75.00,56.15,43.80,54.58
