ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,18.80,24.74,0.00,22.49
2016 Primary,5.44,8.51,0.00,7.34
2016 Primary Runoff,3.77,5.43,0.00,4.79
2016 General,52.85,60.00,0.00,57.19
2018 Primary,13.06,15.83,14.29,14.64
2018 Primary Runoff,2.79,3.28,0.00,3.06
2018 General,47.67,61.67,30.00,55.65
