ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,27.80,24.79,0.00,26.05
2016 Primary,7.60,5.54,0.00,6.41
2016 Primary Runoff,0.38,1.11,0.00,0.80
2016 General,55.17,63.34,0.00,59.76
2018 Primary,12.46,13.22,0.00,12.89
2018 Primary Runoff,10.38,7.87,0.00,8.93
2018 General,55.12,54.20,0.00,54.58
