ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,20.00,36.36,23.91,0.00,18.67,38.68,24.21,34.76
2016 Primary,6.07,10.50,6.00,0.00,5.06,9.23,4.52,8.35
2016 Primary Runoff,0.00,6.67,0.00,0.00,1.25,0.46,0.00,0.74
2016 General,64.26,65.22,69.64,100.0,62.82,71.89,63.71,69.68
2018 Primary,8.00,33.87,6.76,0.00,10.39,18.97,10.55,17.42
2018 Primary Runoff,5.38,22.46,5.41,0.00,6.58,16.99,7.56,14.68
2018 General,57.37,67.84,59.72,50.00,56.79,65.16,55.88,63.17
