ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential_Primary,-0000,-0000,-0000,-0000,-0000,-0000,-0000,-0000
2016 Primary,-0000,-0000,-0000,-0000,-0000,-0000,-0000,-0000
2016 Primary_Runoff,-0000,-0000,-0000,-0000,-0000,-0000,-0000,-0000
2016 General,-0000,-0000,-0000,-0000,-0000,-0000,-0000,-0000
2018 Primary,0.00,16.37,0.00,0.00,11.11,15.00,14.57,15.83
2018 Primary Runoff,12.50,3.41,0.00,0.00,0.00,0.00,3.28,3.30
2018 General,36.36,53.87,59.09,50.00,44.00,49.12,53.10,53.51
