ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,0.00,23.05,25.00,0.00,14.29,22.22,18.18,22.33
2016 Primary,0.00,10.14,0.00,0.00,0.00,8.00,2.35,8.96
2016 Primary Runoff,0.00,6.94,0.00,0.00,0.00,0.00,1.19,5.91
2016 General,0.00,51.95,25.00,0.00,50.00,46.15,39.29,50.13
2018 Primary,0.00,12.96,0.00,0.00,0.00,8.00,9.30,12.15
2018 Primary Runoff,0.00,5.05,0.00,0.00,0.00,8.00,3.70,4.92
2018 General,0.00,49.38,0.00,0.00,40.00,37.50,40.23,47.64
