ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2018 General,50.0,53.85,55.56,50.0,71.43,67.57,58.33,65.89
