ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,33.05,34.16,0.00,33.61
2016 Primary,9.48,6.52,0.00,7.98
2016 Primary Runoff,0.12,0.23,0.00,0.18
2016 General,66.85,69.38,66.67,68.14
2018 Primary,14.05,13.33,0.00,13.65
2018 Primary Runoff,14.30,12.80,0.00,13.50
2018 General,62.76,61.24,66.67,61.99
