ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,13.33,14.49,0.00,13.91
2016 Primary,3.04,2.76,0.00,2.90
2016 Primary Runoff,1.01,1.03,0.00,1.02
2016 General,43.93,48.59,0.00,46.25
2018 Primary,8.71,6.12,0.00,7.36
2018 Primary Runoff,1.97,1.26,0.00,1.60
2018 General,47.04,43.03,50.00,45.02
