ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,0.00,26.76,15.38,0.00,25.00,18.18,23.82,26.17
2016 Primary,0.00,13.75,7.14,0.00,2.86,7.27,12.94,13.37
2016 Primary Runoff,0.00,10.09,7.14,0.00,2.86,5.45,10.03,9.89
2016 General,33.33,50.74,44.44,0.00,31.11,42.65,49.58,50.08
2018 Primary,12.50,18.91,7.14,0.00,16.67,11.48,15.42,18.26
2018 Primary Runoff,14.29,6.53,0.00,0.00,0.00,5.56,4.61,6.20
2018 General,25.00,49.33,17.65,28.57,38.78,40.00,41.80,47.95
