ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,40.00,46.67,0.00,44.00
2016 Primary,13.64,14.71,0.00,14.29
2016 Primary Runoff,13.64,11.76,0.00,12.50
2016 General,74.29,85.19,0.00,80.90
2018 Primary,19.59,20.00,0.00,19.82
2018 Primary Runoff,3.16,5.60,0.00,4.55
2018 General,64.00,77.91,0.00,71.88
