ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,32.05,40.94,0.00,36.70
2016 Primary,10.19,10.92,0.00,10.57
2016 Primary Runoff,0.64,0.00,0.00,0.30
2016 General,65.19,77.30,0.00,71.72
2018 Primary,15.91,18.18,0.00,17.11
2018 Primary Runoff,12.87,13.27,0.00,13.08
2018 General,65.41,64.56,0.00,64.96
