ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,22.22,13.73,21.43,0.00,15.38,30.22,11.33,14.89
2016 Primary,0.00,5.72,0.00,0.00,0.00,5.18,3.85,5.22
2016 Primary Runoff,0.00,3.00,0.00,0.00,0.00,2.07,0.97,2.54
2016 General,30.00,33.78,29.03,33.33,36.21,51.87,30.38,34.96
2018 Primary,8.33,7.95,3.57,0.00,4.62,11.20,6.01,7.87
2018 Primary Runoff,8.33,1.58,0.00,0.00,1.56,3.36,1.27,1.76
2018 General,36.00,30.67,50.00,0.00,25.37,39.53,28.16,31.32
